0,44779.5396324939,0,0,0,0,0,0,0,0,0,0
0,18168.4350747586,0,0,0,0,0,0,0,0,0,0
0,32737.8383865284,0,0,0,0,0,0,0,0,0,0
0,34356.8333237199,0,0,0,0,0,0,0,0,0,0
0,30254.3997397941,0,0,0,0,0,0,0,0,0,0
0,52554.2319562943,0,0,0,0,0,0,0,0,0,0
0,45051.6422512375,0,0,0,0,0,0,0,0,0,0
0,22640.6466754789,0,0,0,0,0,0,0,0,0,0
0,30841.0272367444,0,0,0,0,0,0,0,0,0,0
0,18712.3592873927,0,0,0,0,0,0,0,0,0,0
0,50470.4286238994,0,0,0,0,0,0,0,0,0,0
0,28261.1473308449,0,0,0,0,0,0,0,0,0,0
0,49897.2523622466,0,0,0,0,0,0,0,0,0,0
0,46897.6941714683,0,0,0,0,0,0,0,0,0,0
0,40321.8636617777,0,0,0,0,0,0,0,0,0,0
0,11615.2871255459,0,0,0,0,0,0,0,0,0,0
0,7273.01357899175,0,0,0,0,0,0,0,0,0,0
0,31994.5617995652,0,0,0,0,0,0,0,0,0,0
0,17316.0327001203,0,0,0,0,0,0,0,0,0,0
0,26287.1979068265,0,0,0,0,0,0,0,0,0,0
0,50612.3504480597,0,0,0,0,0,0,0,0,0,0
0,47776.2754333218,0,0,0,0,0,0,0,0,0,0
0,30047.9551045859,0,0,0,0,0,0,0,0,0,0
0,4486.85626520512,0,0,0,0,0,0,0,0,0,0
0,2914.70566606108,0,0,0,0,0,0,0,0,0,0
0,43857.5873710723,0,0,0,0,0,0,0,0,0,0
0,23411.0762158089,0,0,0,0,0,0,0,0,0,0
0,12465.6252954037,0,0,0,0,0,0,0,0,0,0
0,42511.6938163848,0,0,0,0,0,0,0,0,0,0
0,52273.1705030369,0,0,0,0,0,0,0,0,0,0
0,40935.952310602,0,0,0,0,0,0,0,0,0,0
0,41852.6047291089,0,0,0,0,0,0,0,0,0,0
0,14614.4816770268,0,0,0,0,0,0,0,0,0,0
0,13481.8548781177,0,0,0,0,0,0,0,0,0,0
0,25610.3605773764,0,0,0,0,0,0,0,0,0,0
0,10670.5829869478,0,0,0,0,0,0,0,0,0,0
0,3974.03795564169,0,0,0,0,0,0,0,0,0,0
0,11230.5396429385,0,0,0,0,0,0,0,0,0,0
0,24675.0768232118,0,0,0,0,0,0,0,0,0,0
0,16745.6080160369,0,0,0,0,0,0,0,0,0,0
0,21602.6945842739,0,0,0,0,0,0,0,0,0,0
0,33927.3873293579,0,0,0,0,0,0,0,0,0,0
0,49997.5282739683,0,0,0,0,0,0,0,0,0,0
0,16643.7218202184,0,0,0,0,0,0,0,0,0,0
0,16910.8921316594,0,0,0,0,0,0,0,0,0,0
0,21585.289909091,0,0,0,0,0,0,0,0,0,0
0,20371.008102049,0,0,0,0,0,0,0,0,0,0
0,23425.0685361246,0,0,0,0,0,0,0,0,0,0
0,43121.5541340244,0,0,0,0,0,0,0,0,0,0
0,54368.9646942054,0,0,0,0,0,0,0,0,0,0
0,14778.969725244,0,0,0,0,0,0,0,0,0,0
0,18694.0350567602,0,0,0,0,0,0,0,0,0,0
0,3594.5300613246,0,0,0,0,0,0,0,0,0,0
0,42882.0859049734,0,0,0,0,0,0,0,0,0,0
0,16519.6443389535,0,0,0,0,0,0,0,0,0,0
0,13855.0228648218,0,0,0,0,0,0,0,0,0,0
0,19195.6396589752,0,0,0,0,0,0,0,0,0,0
0,37220.1598183161,0,0,0,0,0,0,0,0,0,0
0,32344.9400268572,0,0,0,0,0,0,0,0,0,0
0,14252.5654935757,0,0,0,0,0,0,0,0,0,0
0,5926.40484942335,0,0,0,0,0,0,0,0,0,0
0,26737.6538993753,0,0,0,0,0,0,0,0,0,0
0,41687.9828110537,0,0,0,0,0,0,0,0,0,0
0,35618.4051820944,0,0,0,0,0,0,0,0,0,0
0,24064.2028604026,0,0,0,0,0,0,0,0,0,0
0,30117.5812208845,0,0,0,0,0,0,0,0,0,0
0,6700.20868642218,0,0,0,0,0,0,0,0,0,0
0,1875.63834898681,0,0,0,0,0,0,0,0,0,0
0,14965.2819129267,0,0,0,0,0,0,0,0,0,0
0,52885.1826925419,0,0,0,0,0,0,0,0,0,0
0,31271.6377013682,0,0,0,0,0,0,0,0,0,0
0,5800.47756124643,0,0,0,0,0,0,0,0,0,0
0,52376.3085973957,0,0,0,0,0,0,0,0,0,0
0,27213.9459914109,0,0,0,0,0,0,0,0,0,0
0,18360.1789139179,0,0,0,0,0,0,0,0,0,0
0,44825.6993000354,0,0,0,0,0,0,0,0,0,0
0,16337.9778657605,0,0,0,0,0,0,0,0,0,0
0,31661.3856390823,0,0,0,0,0,0,0,0,0,0
0,46261.3696935205,0,0,0,0,0,0,0,0,0,0
0,44206.8173040936,0,0,0,0,0,0,0,0,0,0
0,14643.6653645725,0,0,0,0,0,0,0,0,0,0
0,43755.7613670343,0,0,0,0,0,0,0,0,0,0
0,46585.2804423521,0,0,0,0,0,0,0,0,0,0
0,27923.4947696069,0,0,0,0,0,0,0,0,0,0
0,26896.8957858418,0,0,0,0,0,0,0,0,0,0
0,46063.2331956722,0,0,0,0,0,0,0,0,0,0
0,29813.4894044866,0,0,0,0,0,0,0,0,0,0
0,6860.66510451234,0,0,0,0,0,0,0,0,0,0
0,48849.3057206195,0,0,0,0,0,0,0,0,0,0
0,10187.6461446503,0,0,0,0,0,0,0,0,0,0
0,42130.0025026205,0,0,0,0,0,0,0,0,0,0
0,32112.0349391243,0,0,0,0,0,0,0,0,0,0
0,49283.1728886154,0,0,0,0,0,0,0,0,0,0
0,21447.1158119591,0,0,0,0,0,0,0,0,0,0
0,35069.4723195236,0,0,0,0,0,0,0,0,0,0
0,35145.7856056412,0,0,0,0,0,0,0,0,0,0
0,19695.1766377075,0,0,0,0,0,0,0,0,0,0
0,38187.030632733,0,0,0,0,0,0,0,0,0,0
0,46719.0749684381,0,0,0,0,0,0,0,0,0,0
0,36262.4135574831,0,0,0,0,0,0,0,0,0,0
0,42190.0083032572,0,0,0,0,0,0,0,0,0,0
0,39588.2733890232,0,0,0,0,0,0,0,0,0,0
0,40367.7532267166,0,0,0,0,0,0,0,0,0,0
0,17981.8106539975,0,0,0,0,0,0,0,0,0,0
0,25462.7241664354,0,0,0,0,0,0,0,0,0,0
0,12316.6415387766,0,0,0,0,0,0,0,0,0,0
0,7137.57288500572,0,0,0,0,0,0,0,0,0,0
0,46709.3121607703,0,0,0,0,0,0,0,0,0,0
0,1946.00316888071,0,0,0,0,0,0,0,0,0,0
0,24729.3727126455,0,0,0,0,0,0,0,0,0,0
0,42529.6619615434,0,0,0,0,0,0,0,0,0,0
0,33059.2074183375,0,0,0,0,0,0,0,0,0,0
0,24473.2438537289,0,0,0,0,0,0,0,0,0,0
0,27749.2985249741,0,0,0,0,0,0,0,0,0,0
0,36673.9528302053,0,0,0,0,0,0,0,0,0,0
0,27656.2482663568,0,0,0,0,0,0,0,0,0,0
0,31446.3992384466,0,0,0,0,0,0,0,0,0,0
0,29392.1985982722,0,0,0,0,0,0,0,0,0,0
0,18773.3811086942,0,0,0,0,0,0,0,0,0,0
0,40060.515224033,0,0,0,0,0,0,0,0,0,0
0,28541.4836296278,0,0,0,0,0,0,0,0,0,0
0,35765.5516000172,0,0,0,0,0,0,0,0,0,0
0,22620.2046594519,0,0,0,0,0,0,0,0,0,0
0,14955.7342823905,0,0,0,0,0,0,0,0,0,0
0,31560.6202999364,0,0,0,0,0,0,0,0,0,0
0,44473.3109890335,0,0,0,0,0,0,0,0,0,0
0,37815.076637196,0,0,0,0,0,0,0,0,0,0
0,25881.8756444046,0,0,0,0,0,0,0,0,0,0
0,32488.970561769,0,0,0,0,0,0,0,0,0,0
0,52880.5015844304,0,0,0,0,0,0,0,0,0,0
0,43660.609473876,0,0,0,0,0,0,0,0,0,0
0,12031.0314269761,0,0,0,0,0,0,0,0,0,0
0,34227.6304664657,0,0,0,0,0,0,0,0,0,0
0,22715.3045933659,0,0,0,0,0,0,0,0,0,0
0,14658.5369449007,0,0,0,0,0,0,0,0,0,0
0,24980.4654965962,0,0,0,0,0,0,0,0,0,0
0,51513.2070929172,0,0,0,0,0,0,0,0,0,0
0,48210.3257029796,0,0,0,0,0,0,0,0,0,0
0,23065.3124822127,0,0,0,0,0,0,0,0,0,0
0,53093.8902697271,0,0,0,0,0,0,0,0,0,0
0,30523.065444318,0,0,0,0,0,0,0,0,0,0
0,49131.7592769092,0,0,0,0,0,0,0,0,0,0
0,14720.0531959919,0,0,0,0,0,0,0,0,0,0
0,43604.9955365303,0,0,0,0,0,0,0,0,0,0
0,47832.4545374255,0,0,0,0,0,0,0,0,0,0
0,50986.1039126342,0,0,0,0,0,0,0,0,0,0
0,12578.7441145511,0,0,0,0,0,0,0,0,0,0
0,44522.2424195693,0,0,0,0,0,0,0,0,0,0
0,24130.4642322881,0,0,0,0,0,0,0,0,0,0
0,35511.8807879031,0,0,0,0,0,0,0,0,0,0
0,19264.8500007696,0,0,0,0,0,0,0,0,0,0
0,33404.4723356476,0,0,0,0,0,0,0,0,0,0
0,35379.4774724675,0,0,0,0,0,0,0,0,0,0
0,43119.5808893432,0,0,0,0,0,0,0,0,0,0
0,29621.3488450598,0,0,0,0,0,0,0,0,0,0
0,3032.57815275801,0,0,0,0,0,0,0,0,0,0
0,29466.1040120679,0,0,0,0,0,0,0,0,0,0
0,6345.03435945473,0,0,0,0,0,0,0,0,0,0
0,11041.4627684719,0,0,0,0,0,0,0,0,0,0
0,36590.1296862346,0,0,0,0,0,0,0,0,0,0
0,47729.3596544556,0,0,0,0,0,0,0,0,0,0
0,38886.8393024375,0,0,0,0,0,0,0,0,0,0
0,15535.3188634043,0,0,0,0,0,0,0,0,0,0
0,1922.85638133778,0,0,0,0,0,0,0,0,0,0
0,40094.9410764643,0,0,0,0,0,0,0,0,0,0
0,9647.67397676951,0,0,0,0,0,0,0,0,0,0
0,26018.8211329042,0,0,0,0,0,0,0,0,0,0
0,41018.6394399783,0,0,0,0,0,0,0,0,0,0
0,13450.4728017345,0,0,0,0,0,0,0,0,0,0
0,42387.5308172926,0,0,0,0,0,0,0,0,0,0
0,18056.7309321323,0,0,0,0,0,0,0,0,0,0
0,34912.2472033462,0,0,0,0,0,0,0,0,0,0
0,35337.3069275145,0,0,0,0,0,0,0,0,0,0
0,26653.5490141323,0,0,0,0,0,0,0,0,0,0
0,15905.7847054629,0,0,0,0,0,0,0,0,0,0
0,10005.5575120243,0,0,0,0,0,0,0,0,0,0
0,6071.15757258289,0,0,0,0,0,0,0,0,0,0
